#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   13.715 eV
   0.900  0.1442E+00  0.1509E+00  0.8905E+01
   0.950  0.1653E+00  0.1734E+00  0.8922E+01
   1.000  0.1895E+00  0.1981E+00  0.8942E+01
   1.050  0.2142E+00  0.2214E+00  0.8964E+01
   1.100  0.2343E+00  0.2375E+00  0.8987E+01
   1.150  0.2417E+00  0.2387E+00  0.9011E+01
   1.200  0.2312E+00  0.2230E+00  0.9034E+01
   1.250  0.2075E+00  0.1973E+00  0.9054E+01
   1.300  0.1801E+00  0.1709E+00  0.9072E+01
   1.350  0.1562E+00  0.1502E+00  0.9087E+01
   1.400  0.1412E+00  0.1400E+00  0.9101E+01
   1.450  0.1391E+00  0.1423E+00  0.9115E+01
   1.500  0.1476E+00  0.1516E+00  0.9130E+01
   1.550  0.1570E+00  0.1582E+00  0.9146E+01
   1.600  0.1587E+00  0.1556E+00  0.9162E+01
   1.650  0.1501E+00  0.1430E+00  0.9176E+01
   1.700  0.1317E+00  0.1216E+00  0.9189E+01
   1.750  0.1053E+00  0.9410E-01  0.9199E+01
   1.800  0.7628E-01  0.6720E-01  0.9206E+01
   1.850  0.5512E-01  0.5165E-01  0.9211E+01
   1.900  0.5192E-01  0.5547E-01  0.9217E+01
   1.950  0.6900E-01  0.7818E-01  0.9224E+01
   2.000  0.1008E+00  0.1129E+00  0.9235E+01
   2.050  0.1395E+00  0.1521E+00  0.9249E+01
   2.100  0.1777E+00  0.1881E+00  0.9268E+01
   2.150  0.2064E+00  0.2117E+00  0.9289E+01
   2.200  0.2189E+00  0.2191E+00  0.9310E+01
   2.250  0.2183E+00  0.2163E+00  0.9332E+01
   2.300  0.2120E+00  0.2092E+00  0.9353E+01
   2.350  0.2000E+00  0.1944E+00  0.9373E+01
   2.400  0.1777E+00  0.1691E+00  0.9390E+01
   2.450  0.1507E+00  0.1435E+00  0.9405E+01
   2.500  0.1342E+00  0.1324E+00  0.9418E+01
   2.550  0.1348E+00  0.1368E+00  0.9432E+01
   2.600  0.1437E+00  0.1460E+00  0.9446E+01
   2.650  0.1533E+00  0.1557E+00  0.9462E+01
   2.700  0.1669E+00  0.1713E+00  0.9479E+01
   2.750  0.1868E+00  0.1918E+00  0.9498E+01
   2.800  0.2036E+00  0.2053E+00  0.9518E+01
   2.850  0.2076E+00  0.2058E+00  0.9539E+01
   2.900  0.2036E+00  0.2014E+00  0.9559E+01
   2.950  0.2006E+00  0.1992E+00  0.9579E+01
   3.000  0.1966E+00  0.1938E+00  0.9599E+01
   3.050  0.1844E+00  0.1794E+00  0.9617E+01
   3.100  0.1689E+00  0.1652E+00  0.9633E+01
   3.150  0.1653E+00  0.1660E+00  0.9650E+01
   3.200  0.1800E+00  0.1844E+00  0.9668E+01
   3.250  0.2061E+00  0.2113E+00  0.9689E+01
   3.300  0.2347E+00  0.2396E+00  0.9713E+01
   3.350  0.2631E+00  0.2677E+00  0.9739E+01
   3.400  0.2922E+00  0.2967E+00  0.9769E+01
   3.450  0.3221E+00  0.3261E+00  0.9801E+01
   3.500  0.3455E+00  0.3465E+00  0.9836E+01
   3.550  0.3467E+00  0.3421E+00  0.9870E+01
   3.600  0.3187E+00  0.3096E+00  0.9902E+01
   3.650  0.2750E+00  0.2653E+00  0.9929E+01
   3.700  0.2325E+00  0.2241E+00  0.9952E+01
   3.750  0.1919E+00  0.1832E+00  0.9970E+01
   3.800  0.1447E+00  0.1348E+00  0.9984E+01
   3.850  0.9250E-01  0.8315E-01  0.9993E+01
   3.900  0.4782E-01  0.4123E-01  0.9998E+01
   3.950  0.1950E-01  0.1607E-01  0.9999E+01
   4.000  0.6190E-02  0.4872E-02  0.1000E+02
